pathname,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,target
hryvnia/(87).jpg,14.0,2.0,3.0,18.0,22.0,28.0,4.0,17.0,11.0,5.0,16.0,17.0,13.0,16.0,13.0,26.0,12.0,15.0,5.0,23.0,17.0,16.0,15.0,7.0,2.0,25.0,21.0,7.0,11.0,7.0,7.0,8.0,8.0,19.0,10.0,7.0,7.0,13.0,8.0,5.0,hryvnia
hryvnia/photo_2020-11-02_19-34-20.jpg,6.0,1.0,6.0,7.0,4.0,6.0,1.0,2.0,8.0,3.0,1.0,0.0,3.0,2.0,4.0,7.0,3.0,7.0,1.0,9.0,6.0,2.0,2.0,10.0,3.0,7.0,9.0,7.0,1.0,3.0,1.0,3.0,2.0,7.0,2.0,3.0,2.0,9.0,2.0,1.0,hryvnia
hryvnia/photo_2020-11-02_19-34-00.jpg,11.0,4.0,7.0,6.0,4.0,2.0,3.0,10.0,10.0,6.0,6.0,5.0,4.0,4.0,6.0,7.0,6.0,9.0,7.0,8.0,14.0,3.0,19.0,8.0,4.0,12.0,15.0,6.0,6.0,5.0,6.0,10.0,12.0,8.0,11.0,5.0,4.0,5.0,9.0,4.0,hryvnia
hryvnia/(51).jpg,17.0,13.0,10.0,7.0,8.0,1.0,9.0,9.0,13.0,11.0,18.0,18.0,20.0,16.0,22.0,13.0,9.0,10.0,2.0,11.0,21.0,12.0,20.0,8.0,18.0,11.0,10.0,8.0,19.0,7.0,11.0,18.0,12.0,11.0,16.0,4.0,18.0,10.0,24.0,5.0,hryvnia
hryvnia/(56).jpg,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,hryvnia
hryvnia/(19).jpg,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,2.0,5.0,8.0,0.0,1.0,9.0,6.0,11.0,1.0,3.0,7.0,3.0,1.0,11.0,1.0,4.0,4.0,0.0,1.0,3.0,1.0,6.0,2.0,hryvnia
hryvnia/(81).jpg,11.0,4.0,16.0,11.0,5.0,69.0,8.0,2.0,6.0,7.0,3.0,5.0,10.0,4.0,8.0,11.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,11.0,6.0,9.0,10.0,11.0,4.0,3.0,3.0,4.0,15.0,28.0,4.0,7.0,2.0,4.0,7.0,89.0,hryvnia
hryvnia/photo_2020-11-02_19-33-35.jpg,2.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,10.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,hryvnia
hryvnia/(99).jpg,15.0,17.0,15.0,11.0,6.0,35.0,2.0,20.0,10.0,5.0,6.0,7.0,12.0,1.0,8.0,13.0,11.0,6.0,7.0,17.0,12.0,8.0,25.0,8.0,14.0,18.0,6.0,11.0,10.0,27.0,12.0,16.0,8.0,8.0,13.0,14.0,10.0,10.0,31.0,15.0,hryvnia
hryvnia/(20).jpg,16.0,11.0,7.0,6.0,16.0,20.0,1.0,5.0,27.0,8.0,7.0,8.0,12.0,18.0,24.0,14.0,3.0,6.0,11.0,9.0,20.0,3.0,14.0,16.0,17.0,6.0,9.0,12.0,5.0,3.0,6.0,28.0,7.0,18.0,33.0,20.0,22.0,9.0,15.0,8.0,hryvnia
hryvnia/(15).jpg,12.0,16.0,8.0,12.0,17.0,9.0,6.0,17.0,12.0,12.0,8.0,12.0,13.0,9.0,18.0,10.0,4.0,13.0,9.0,15.0,13.0,14.0,21.0,8.0,25.0,14.0,8.0,7.0,7.0,8.0,3.0,23.0,12.0,10.0,16.0,10.0,21.0,12.0,32.0,4.0,hryvnia
hryvnia/(10).jpg,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,hryvnia
hryvnia/(37).jpg,3.0,4.0,3.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,0.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,7.0,3.0,0.0,1.0,0.0,2.0,hryvnia
hryvnia/(80).jpg,4.0,2.0,3.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,19.0,13.0,2.0,9.0,2.0,3.0,1.0,0.0,4.0,10.0,1.0,8.0,3.0,4.0,2.0,13.0,2.0,2.0,7.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,1.0,6.0,2.0,0.0,hryvnia
hryvnia/(33).jpg,12.0,9.0,4.0,15.0,11.0,2.0,12.0,10.0,15.0,8.0,4.0,9.0,12.0,15.0,9.0,20.0,4.0,9.0,3.0,15.0,12.0,19.0,24.0,2.0,10.0,10.0,6.0,15.0,23.0,3.0,3.0,20.0,4.0,9.0,15.0,5.0,10.0,14.0,14.0,6.0,hryvnia
hryvnia/photo_2020-11-02_19-34-13.jpg,18.0,6.0,4.0,15.0,5.0,19.0,4.0,10.0,19.0,9.0,8.0,11.0,21.0,6.0,14.0,14.0,10.0,11.0,3.0,2.0,17.0,8.0,12.0,10.0,7.0,12.0,13.0,14.0,8.0,7.0,5.0,12.0,6.0,11.0,16.0,9.0,10.0,15.0,13.0,13.0,hryvnia
hryvnia/photo_2020-11-02_19-33-49.jpg,10.0,2.0,5.0,3.0,1.0,27.0,1.0,9.0,3.0,1.0,4.0,3.0,22.0,10.0,5.0,3.0,0.0,2.0,3.0,8.0,19.0,4.0,8.0,3.0,1.0,5.0,12.0,4.0,13.0,1.0,2.0,3.0,1.0,16.0,7.0,8.0,3.0,5.0,6.0,6.0,hryvnia
hryvnia/(77).jpg,4.0,6.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,7.0,5.0,3.0,6.0,0.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,3.0,8.0,3.0,1.0,hryvnia
hryvnia/(42).jpg,4.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,hryvnia
hryvnia/(47).jpg,23.0,7.0,4.0,6.0,9.0,7.0,3.0,15.0,32.0,5.0,8.0,9.0,11.0,34.0,9.0,15.0,1.0,7.0,6.0,15.0,27.0,9.0,15.0,0.0,9.0,12.0,8.0,7.0,25.0,4.0,1.0,9.0,0.0,4.0,21.0,6.0,20.0,20.0,14.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-48.jpg,10.0,10.0,7.0,20.0,12.0,4.0,9.0,20.0,12.0,7.0,19.0,19.0,14.0,16.0,12.0,20.0,10.0,18.0,4.0,16.0,14.0,16.0,27.0,3.0,7.0,15.0,6.0,18.0,16.0,7.0,12.0,16.0,4.0,4.0,13.0,11.0,12.0,19.0,20.0,1.0,hryvnia
hryvnia/photo_2020-11-02_19-33-33.jpg,4.0,0.0,5.0,0.0,1.0,10.0,0.0,12.0,6.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,9.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,0.0,4.0,hryvnia
hryvnia/photo_2020-11-02_19-33-29 (2).jpg,11.0,3.0,3.0,2.0,6.0,9.0,5.0,6.0,9.0,5.0,5.0,10.0,13.0,3.0,11.0,2.0,4.0,5.0,5.0,10.0,5.0,3.0,13.0,6.0,6.0,5.0,11.0,5.0,6.0,2.0,4.0,5.0,4.0,9.0,9.0,7.0,4.0,4.0,5.0,6.0,hryvnia
hryvnia/photo_2020-11-02_19-33-59.jpg,31.0,12.0,9.0,5.0,12.0,13.0,5.0,15.0,12.0,6.0,10.0,10.0,18.0,10.0,21.0,19.0,7.0,15.0,11.0,10.0,14.0,16.0,17.0,6.0,9.0,14.0,16.0,16.0,9.0,10.0,3.0,16.0,6.0,11.0,18.0,9.0,15.0,18.0,16.0,10.0,hryvnia
hryvnia/photo_2020-11-02_19-33-54.jpg,4.0,8.0,3.0,5.0,2.0,1.0,2.0,3.0,15.0,8.0,5.0,6.0,3.0,6.0,4.0,16.0,6.0,8.0,2.0,22.0,5.0,7.0,34.0,4.0,13.0,3.0,4.0,12.0,9.0,1.0,7.0,10.0,7.0,3.0,4.0,2.0,4.0,7.0,9.0,1.0,hryvnia
hryvnia/photo_2020-11-02_19-34-03.jpg,5.0,0.0,3.0,2.0,6.0,1.0,1.0,4.0,3.0,2.0,4.0,0.0,3.0,0.0,12.0,4.0,2.0,9.0,1.0,6.0,5.0,5.0,5.0,8.0,3.0,5.0,10.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,0.0,1.0,3.0,5.0,0.0,2.0,hryvnia
hryvnia/photo_2020-11-02_19-34-14 (2).jpg,18.0,3.0,8.0,4.0,3.0,10.0,5.0,6.0,13.0,9.0,8.0,9.0,11.0,4.0,16.0,6.0,5.0,9.0,3.0,10.0,9.0,6.0,14.0,9.0,5.0,7.0,18.0,6.0,5.0,5.0,6.0,6.0,9.0,8.0,9.0,8.0,6.0,14.0,5.0,8.0,hryvnia
hryvnia/photo_2020-11-02_19-33-32.jpg,6.0,1.0,5.0,3.0,0.0,7.0,2.0,1.0,2.0,1.0,0.0,2.0,9.0,6.0,3.0,5.0,1.0,5.0,1.0,5.0,4.0,0.0,4.0,5.0,2.0,5.0,9.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,8.0,0.0,2.0,0.0,6.0,hryvnia
hryvnia/photo_2020-11-02_19-34-14.jpg,10.0,1.0,2.0,5.0,4.0,11.0,3.0,5.0,6.0,3.0,5.0,3.0,10.0,4.0,12.0,8.0,1.0,7.0,2.0,9.0,4.0,7.0,9.0,7.0,2.0,6.0,15.0,8.0,3.0,1.0,6.0,2.0,9.0,8.0,9.0,5.0,3.0,9.0,6.0,7.0,hryvnia
hryvnia/(90).jpg,18.0,5.0,9.0,8.0,18.0,8.0,8.0,24.0,4.0,16.0,11.0,16.0,28.0,13.0,18.0,14.0,4.0,6.0,7.0,8.0,11.0,13.0,17.0,9.0,29.0,7.0,19.0,6.0,14.0,13.0,12.0,14.0,3.0,14.0,19.0,12.0,16.0,12.0,10.0,7.0,hryvnia
hryvnia/(97).jpg,0.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-47.jpg,16.0,22.0,6.0,15.0,7.0,3.0,9.0,6.0,18.0,11.0,9.0,5.0,7.0,8.0,15.0,19.0,18.0,19.0,6.0,15.0,10.0,12.0,15.0,15.0,14.0,16.0,28.0,22.0,10.0,10.0,11.0,19.0,5.0,12.0,8.0,11.0,16.0,9.0,16.0,7.0,hryvnia
hryvnia/(96).jpg,18.0,14.0,5.0,9.0,11.0,14.0,4.0,12.0,21.0,6.0,3.0,8.0,12.0,17.0,13.0,28.0,10.0,10.0,9.0,20.0,12.0,6.0,25.0,3.0,13.0,4.0,14.0,12.0,19.0,11.0,4.0,19.0,4.0,15.0,15.0,5.0,24.0,15.0,26.0,2.0,hryvnia
hryvnia/(75).jpg,14.0,16.0,2.0,8.0,4.0,4.0,9.0,21.0,8.0,9.0,27.0,28.0,28.0,13.0,29.0,18.0,10.0,8.0,7.0,34.0,19.0,18.0,10.0,4.0,12.0,10.0,12.0,15.0,19.0,0.0,2.0,7.0,6.0,5.0,22.0,4.0,6.0,14.0,16.0,2.0,hryvnia
hryvnia/photo_2020-11-02_19-34-16.jpg,7.0,1.0,1.0,3.0,5.0,6.0,3.0,7.0,8.0,5.0,4.0,2.0,5.0,5.0,9.0,8.0,4.0,5.0,4.0,8.0,10.0,4.0,7.0,4.0,4.0,9.0,10.0,6.0,3.0,4.0,4.0,5.0,6.0,7.0,8.0,5.0,5.0,8.0,5.0,4.0,hryvnia
hryvnia/photo_2020-11-02_19-29-54.jpg,17.0,2.0,8.0,5.0,11.0,16.0,6.0,12.0,11.0,4.0,15.0,5.0,11.0,7.0,14.0,7.0,9.0,11.0,8.0,7.0,16.0,9.0,7.0,5.0,3.0,8.0,11.0,6.0,7.0,7.0,4.0,7.0,2.0,10.0,12.0,3.0,8.0,9.0,6.0,4.0,hryvnia
hryvnia/(68).jpg,7.0,8.0,13.0,13.0,9.0,0.0,26.0,15.0,6.0,7.0,13.0,18.0,11.0,8.0,17.0,25.0,18.0,22.0,5.0,15.0,11.0,15.0,14.0,10.0,9.0,15.0,8.0,15.0,7.0,7.0,19.0,19.0,19.0,11.0,10.0,3.0,11.0,11.0,21.0,9.0,hryvnia
hryvnia/(2).jpg,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,hryvnia
hryvnia/(85).jpg,19.0,12.0,5.0,9.0,8.0,2.0,4.0,12.0,7.0,7.0,3.0,7.0,14.0,20.0,17.0,22.0,8.0,16.0,10.0,16.0,22.0,11.0,26.0,6.0,27.0,8.0,6.0,13.0,13.0,14.0,7.0,17.0,6.0,4.0,21.0,13.0,23.0,13.0,27.0,5.0,hryvnia
hryvnia/(58).jpg,16.0,11.0,6.0,7.0,15.0,13.0,3.0,17.0,20.0,1.0,15.0,6.0,24.0,20.0,18.0,20.0,7.0,13.0,8.0,12.0,29.0,10.0,24.0,1.0,12.0,7.0,10.0,9.0,14.0,0.0,5.0,10.0,6.0,3.0,28.0,16.0,25.0,9.0,26.0,4.0,hryvnia
hryvnia/photo_2020-11-02_19-34-15.jpg,1.0,3.0,0.0,3.0,6.0,7.0,0.0,2.0,4.0,3.0,0.0,4.0,4.0,2.0,2.0,2.0,1.0,6.0,5.0,8.0,4.0,1.0,6.0,8.0,1.0,11.0,7.0,3.0,6.0,2.0,3.0,2.0,1.0,5.0,0.0,3.0,1.0,3.0,2.0,2.0,hryvnia
hryvnia/(11).jpg,12.0,15.0,14.0,6.0,19.0,20.0,16.0,10.0,12.0,6.0,8.0,8.0,8.0,10.0,16.0,9.0,10.0,3.0,11.0,9.0,13.0,8.0,20.0,13.0,19.0,13.0,15.0,11.0,13.0,9.0,16.0,17.0,11.0,10.0,28.0,12.0,12.0,9.0,19.0,10.0,hryvnia
hryvnia/(70).jpg,9.0,19.0,4.0,15.0,4.0,2.0,19.0,17.0,5.0,6.0,37.0,24.0,9.0,22.0,7.0,24.0,11.0,32.0,5.0,24.0,4.0,11.0,14.0,1.0,11.0,12.0,12.0,11.0,17.0,1.0,9.0,9.0,11.0,2.0,23.0,3.0,17.0,10.0,23.0,4.0,hryvnia
hryvnia/(44).jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/(30).jpg,18.0,14.0,9.0,12.0,11.0,21.0,4.0,9.0,19.0,4.0,3.0,6.0,14.0,32.0,11.0,22.0,2.0,11.0,6.0,11.0,32.0,15.0,24.0,8.0,7.0,16.0,14.0,15.0,18.0,2.0,4.0,24.0,1.0,10.0,18.0,16.0,6.0,15.0,7.0,9.0,hryvnia
hryvnia/(62).jpg,4.0,3.0,1.0,2.0,1.0,2.0,0.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,14.0,0.0,6.0,4.0,6.0,6.0,2.0,1.0,2.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,6.0,2.0,hryvnia
hryvnia/(66).jpg,15.0,14.0,2.0,13.0,3.0,0.0,1.0,19.0,19.0,11.0,16.0,6.0,13.0,24.0,6.0,33.0,12.0,21.0,4.0,13.0,18.0,12.0,34.0,11.0,16.0,15.0,12.0,23.0,19.0,5.0,11.0,9.0,6.0,1.0,9.0,1.0,16.0,22.0,14.0,1.0,hryvnia
hryvnia/photo_2020-11-02_19-33-31.jpg,11.0,6.0,5.0,10.0,5.0,10.0,0.0,4.0,7.0,1.0,3.0,2.0,5.0,11.0,7.0,6.0,0.0,6.0,4.0,2.0,12.0,6.0,5.0,2.0,0.0,8.0,9.0,5.0,4.0,2.0,2.0,1.0,1.0,8.0,5.0,5.0,3.0,3.0,2.0,4.0,hryvnia
hryvnia/photo_2020-11-02_19-33-40.jpg,4.0,1.0,3.0,2.0,4.0,11.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,0.0,9.0,5.0,5.0,7.0,1.0,1.0,6.0,3.0,5.0,8.0,3.0,4.0,16.0,7.0,5.0,2.0,1.0,1.0,8.0,14.0,3.0,1.0,3.0,4.0,3.0,3.0,hryvnia
hryvnia/(43).jpg,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-30.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-34-02.jpg,6.0,3.0,4.0,1.0,5.0,10.0,3.0,4.0,6.0,3.0,8.0,7.0,10.0,1.0,9.0,4.0,2.0,8.0,2.0,5.0,10.0,5.0,4.0,11.0,2.0,5.0,19.0,5.0,2.0,4.0,2.0,4.0,1.0,11.0,5.0,2.0,1.0,4.0,1.0,2.0,hryvnia
hryvnia/photo_2020-11-02_19-34-05.jpg,11.0,3.0,5.0,2.0,3.0,6.0,1.0,3.0,4.0,4.0,9.0,1.0,12.0,4.0,9.0,2.0,5.0,8.0,1.0,6.0,7.0,5.0,9.0,9.0,4.0,7.0,16.0,5.0,3.0,2.0,4.0,2.0,7.0,5.0,3.0,5.0,4.0,7.0,4.0,1.0,hryvnia
hryvnia/(8).jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-55.jpg,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,hryvnia
hryvnia/photo_2020-11-02_19-34-11.jpg,9.0,0.0,5.0,4.0,4.0,2.0,2.0,5.0,3.0,6.0,5.0,5.0,5.0,4.0,5.0,7.0,4.0,9.0,3.0,12.0,8.0,2.0,10.0,12.0,4.0,7.0,15.0,5.0,5.0,4.0,2.0,6.0,4.0,10.0,3.0,8.0,4.0,3.0,2.0,6.0,hryvnia
hryvnia/(24).jpg,19.0,17.0,8.0,11.0,9.0,10.0,6.0,14.0,18.0,5.0,14.0,9.0,15.0,7.0,18.0,20.0,8.0,11.0,6.0,13.0,10.0,8.0,16.0,10.0,24.0,9.0,11.0,13.0,19.0,7.0,2.0,24.0,7.0,11.0,14.0,16.0,13.0,17.0,22.0,9.0,hryvnia
hryvnia/(52).jpg,19.0,13.0,11.0,8.0,20.0,25.0,5.0,6.0,11.0,5.0,10.0,11.0,18.0,6.0,11.0,16.0,10.0,9.0,9.0,6.0,16.0,12.0,21.0,11.0,15.0,12.0,15.0,9.0,18.0,7.0,7.0,12.0,8.0,17.0,24.0,18.0,10.0,15.0,18.0,6.0,hryvnia
hryvnia/(6).jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-34-12.jpg,8.0,4.0,3.0,5.0,3.0,7.0,4.0,2.0,8.0,7.0,7.0,2.0,11.0,6.0,12.0,9.0,4.0,6.0,0.0,4.0,11.0,3.0,11.0,4.0,6.0,5.0,13.0,7.0,5.0,3.0,7.0,5.0,6.0,9.0,7.0,5.0,4.0,6.0,5.0,6.0,hryvnia
hryvnia/photo_2020-11-02_19-33-58.jpg,18.0,10.0,2.0,7.0,2.0,0.0,4.0,32.0,20.0,2.0,7.0,3.0,15.0,41.0,8.0,26.0,7.0,8.0,0.0,28.0,39.0,17.0,22.0,4.0,13.0,9.0,10.0,5.0,32.0,6.0,3.0,24.0,2.0,1.0,19.0,0.0,18.0,21.0,14.0,1.0,hryvnia
hryvnia/(72).jpg,4.0,12.0,7.0,12.0,4.0,1.0,9.0,14.0,4.0,2.0,13.0,6.0,8.0,6.0,13.0,18.0,5.0,16.0,11.0,14.0,5.0,5.0,8.0,2.0,21.0,6.0,6.0,10.0,2.0,1.0,5.0,12.0,8.0,3.0,11.0,6.0,15.0,11.0,16.0,3.0,hryvnia
hryvnia/photo_2020-11-02_19-33-35 (2).jpg,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,hryvnia
hryvnia/(55).jpg,20.0,9.0,10.0,7.0,17.0,14.0,2.0,21.0,11.0,13.0,6.0,10.0,21.0,17.0,22.0,8.0,4.0,9.0,18.0,13.0,16.0,6.0,20.0,4.0,15.0,9.0,20.0,6.0,15.0,4.0,16.0,12.0,6.0,7.0,19.0,8.0,17.0,17.0,27.0,4.0,hryvnia
hryvnia/(26).jpg,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,hryvnia
hryvnia/(7).jpg,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,hryvnia
hryvnia/(86).jpg,23.0,11.0,5.0,12.0,8.0,14.0,3.0,11.0,12.0,5.0,10.0,12.0,15.0,25.0,16.0,26.0,9.0,17.0,4.0,25.0,22.0,25.0,11.0,8.0,7.0,8.0,22.0,8.0,16.0,7.0,9.0,10.0,5.0,10.0,16.0,9.0,15.0,13.0,10.0,6.0,hryvnia
hryvnia/photo_2020-11-02_19-34-17.jpg,12.0,9.0,5.0,4.0,8.0,16.0,2.0,3.0,7.0,6.0,14.0,4.0,16.0,7.0,9.0,10.0,5.0,13.0,5.0,9.0,3.0,5.0,10.0,8.0,4.0,9.0,12.0,11.0,8.0,9.0,5.0,7.0,8.0,11.0,16.0,6.0,8.0,8.0,10.0,5.0,hryvnia
hryvnia/(31).jpg,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,hryvnia
hryvnia/photo_2020-11-02_19-34-04.jpg,8.0,1.0,4.0,2.0,4.0,4.0,5.0,2.0,8.0,1.0,6.0,2.0,6.0,1.0,10.0,4.0,4.0,6.0,0.0,5.0,5.0,4.0,3.0,6.0,6.0,8.0,13.0,5.0,1.0,3.0,3.0,4.0,3.0,9.0,1.0,4.0,3.0,6.0,1.0,4.0,hryvnia
hryvnia/photo_2020-11-02_19-34-19.jpg,5.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,5.0,2.0,6.0,6.0,4.0,4.0,0.0,8.0,2.0,1.0,5.0,2.0,3.0,3.0,14.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-29.jpg,10.0,0.0,8.0,2.0,3.0,9.0,3.0,8.0,8.0,4.0,8.0,4.0,13.0,4.0,11.0,3.0,1.0,1.0,10.0,2.0,5.0,7.0,5.0,3.0,8.0,4.0,14.0,4.0,5.0,3.0,3.0,8.0,2.0,7.0,4.0,2.0,4.0,7.0,2.0,2.0,hryvnia
hryvnia/(91).jpg,14.0,10.0,5.0,0.0,4.0,1.0,5.0,7.0,4.0,7.0,5.0,2.0,8.0,4.0,10.0,8.0,4.0,7.0,0.0,10.0,11.0,8.0,6.0,5.0,4.0,8.0,6.0,6.0,8.0,4.0,0.0,5.0,1.0,2.0,6.0,1.0,8.0,3.0,8.0,0.0,hryvnia
hryvnia/(46).jpg,12.0,13.0,6.0,11.0,17.0,3.0,5.0,14.0,28.0,0.0,9.0,10.0,16.0,26.0,12.0,26.0,2.0,12.0,4.0,13.0,23.0,14.0,17.0,7.0,8.0,3.0,7.0,10.0,35.0,5.0,4.0,14.0,4.0,11.0,22.0,9.0,34.0,12.0,21.0,1.0,hryvnia
